temperature_2m_mean,wind_speed_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,month,month_sin,month_cos
3.9240835,7.5942073,7.6259108,10.56,1.1695313,2,0.8660254037844386,0.5000000000000001
6.7657504,7.6367526,144.19655,18.07,2.2786176,3,1.0,6.123233995736766e-17
12.353417,21.398056,272.09335,26.07,3.7962728,6,1.2246467991473532e-16,-1.0
14.947,8.311245,235.9806,31.24,4.915466,6,1.2246467991473532e-16,-1.0
5.4532504,12.758432,349.72903,11.33,1.3576478,2,0.8660254037844386,0.5000000000000001
2.6242502,19.33639,81.68015,4.35,0.445361,1,0.49999999999999994,0.8660254037844387
8.7345,12.10157,171.93681,10.11,1.5710994,4,0.8660254037844387,-0.4999999999999998
9.367999,18.36353,87.575836,10.71,1.7072638,4,0.8660254037844387,-0.4999999999999998
17.4305,18.709612,134.85037,18.32,3.3530614,7,-0.4999999999999997,-0.8660254037844388
3.3345,9.659814,335.33115,5.77,0.5347471,1,0.49999999999999994,0.8660254037844387
9.482416,9.422101,251.95645,22.44,2.9803145,4,0.8660254037844387,-0.4999999999999998
4.276167,14.512064,66.78829,2.44,0.5901774,11,-0.5000000000000004,0.8660254037844384
5.5365844,16.92383,98.36165,2.78,0.48182446,1,0.49999999999999994,0.8660254037844387
8.36575,17.917007,184.77277,4.83,0.69797903,10,-0.8660254037844386,0.5000000000000001
11.392999,12.6462,222.81827,11.29,1.5126426,9,-1.0,-1.8369701987210297e-16
13.971999,8.311245,200.86353,21.12,3.3617997,6,1.2246467991473532e-16,-1.0
6.2970004,15.137133,186.01402,3.75,0.4512302,11,-0.5000000000000004,0.8660254037844384
4.611583,18.678415,130.49213,5.36,0.6965147,3,1.0,6.123233995736766e-17
17.092833,9.779817,292.7824,20.43,3.2999766,9,-1.0,-1.8369701987210297e-16
17.715918,12.074766,217.4764,25.07,4.0702224,7,-0.4999999999999997,-0.8660254037844388
5.9803333,6.9247384,73.35783,7.79,0.9074313,2,0.8660254037844386,0.5000000000000001
4.092833,8.4963045,28.322844,5.96,0.5943662,1,0.49999999999999994,0.8660254037844387
8.736582,8.913181,54.875504,17.75,2.4039724,3,1.0,6.123233995736766e-17
8.447,21.758419,164.38057,4.8,0.7372386,5,0.49999999999999994,-0.8660254037844387
4.044917,19.107151,52.16874,10.18,1.6882789,2,0.8660254037844386,0.5000000000000001
14.9095,9.9571085,194.72552,27.95,4.4857388,5,0.49999999999999994,-0.8660254037844387
6.4053326,25.772078,161.70103,1.68,0.242629,1,0.49999999999999994,0.8660254037844387
5.7763333,20.5484,95.39565,3.19,0.485756,1,0.49999999999999994,0.8660254037844387
3.9950836,8.654986,289.72614,6.37,0.59967625,11,-0.5000000000000004,0.8660254037844384
17.161583,13.5515,230.09212,28.13,4.709656,6,1.2246467991473532e-16,-1.0
4.8242507,25.14852,289.6764,6.27,0.91599536,11,-0.5000000000000004,0.8660254037844384
12.532414,28.04305,156.62466,4.37,0.6855121,9,-1.0,-1.8369701987210297e-16
10.767833,13.237039,309.27942,23.63,3.2303526,4,0.8660254037844387,-0.4999999999999998
4.813833,14.934577,298.99246,9.46,1.0800005,10,-0.8660254037844386,0.5000000000000001
12.626166,14.021525,322.61038,26.94,3.9060025,5,0.49999999999999994,-0.8660254037844387
18.097002,10.30883,170.05661,18.81,3.2746105,7,-0.4999999999999997,-0.8660254037844388
14.857414,18.161278,174.062,21.71,3.4231195,5,0.49999999999999994,-0.8660254037844387
10.6305,33.004364,215.18512,6.98,1.5190119,10,-0.8660254037844386,0.5000000000000001
15.005333,6.849467,164.27731,9.55,1.5161923,9,-1.0,-1.8369701987210297e-16
15.690914,18.057508,104.19772,6.49,1.4955184,8,-0.8660254037844384,-0.5000000000000004
18.421999,8.049845,293.3721,28.78,4.8705106,7,-0.4999999999999997,-0.8660254037844388
9.617833,15.629971,189.9191,4.14,0.7454464,10,-0.8660254037844386,0.5000000000000001
7.4615836,11.090103,182.3662,20.47,2.5807614,4,0.8660254037844387,-0.4999999999999998
23.524248,19.110542,112.53597,25.32,5.280907,8,-0.8660254037844384,-0.5000000000000004
13.844917,10.661107,185.2918,19.84,3.0571852,7,-0.4999999999999997,-0.8660254037844388
1.1928334,19.35314,10.485765,10.37,1.1995075,2,0.8660254037844386,0.5000000000000001
15.0345,7.24486,291.26416,17.58,2.6485384,9,-1.0,-1.8369701987210297e-16
2.2282498,8.435069,43.152428,2.06,0.32867378,1,0.49999999999999994,0.8660254037844387
5.986583,20.966715,174.29927,11.55,1.412143,4,0.8660254037844387,-0.4999999999999998
9.299084,9.605998,244.51364,24.8,3.3017497,5,0.49999999999999994,-0.8660254037844387
13.519914,9.085988,59.111614,8.13,1.4316335,7,-0.4999999999999997,-0.8660254037844388
11.222,12.413476,180.37083,9.04,1.2513391,10,-0.8660254037844386,0.5000000000000001
5.6345,18.289274,135.9127,3.15,0.50355667,4,0.8660254037844387,-0.4999999999999998
6.0053344,11.183201,356.68405,17.65,2.2337441,3,1.0,6.123233995736766e-17
-0.061166644,22.545315,98.85586,9.74,1.1501162,2,0.8660254037844386,0.5000000000000001
11.894917,14.904173,26.333033,14.93,2.313366,10,-0.8660254037844386,0.5000000000000001
5.2240834,6.989936,342.19806,5.28,0.52365214,1,0.49999999999999994,0.8660254037844387
16.947,13.698934,180.24275,12.35,2.5099835,7,-0.4999999999999997,-0.8660254037844388
6.6199164,11.923557,32.366604,6.52,0.8226491,11,-0.5000000000000004,0.8660254037844384
3.026167,28.660158,124.70379,1.84,0.32835412,3,1.0,6.123233995736766e-17
9.940748,20.150354,160.11275,0.35,0.15905434,11,-0.5000000000000004,0.8660254037844384
10.588666,17.227419,143.86325,12.05,1.8441634,5,0.49999999999999994,-0.8660254037844387
13.982417,9.504273,82.16839,23.41,3.6083086,6,1.2246467991473532e-16,-1.0
12.332417,11.183201,214.87259,22.79,3.4116483,6,1.2246467991473532e-16,-1.0
12.142833,9.346143,184.3261,23.98,3.4019058,6,1.2246467991473532e-16,-1.0
11.001334,11.709688,321.6544,20.2,2.858708,4,0.8660254037844387,-0.4999999999999998
9.611583,21.566975,123.75183,3.16,0.5194582,10,-0.8660254037844386,0.5000000000000001
15.011581,9.0645685,168.01851,20.99,3.2876494,6,1.2246467991473532e-16,-1.0
11.065749,9.290511,142.46513,13.32,1.7830163,9,-1.0,-1.8369701987210297e-16
0.43866667,11.681987,34.79609,5.27,0.5836642,1,0.49999999999999994,0.8660254037844387
15.265918,16.09969,126.39402,14.43,2.550763,6,1.2246467991473532e-16,-1.0
5.851167,10.383987,59.10999,3.77,0.496426,2,0.8660254037844386,0.5000000000000001
9.463665,19.770523,188.06593,5.29,0.725111,10,-0.8660254037844386,0.5000000000000001
6.174083,7.42159,89.23357,1.09,0.22974989,11,-0.5000000000000004,0.8660254037844384
5.0720005,9.028754,299.89886,18.56,2.2751908,4,0.8660254037844387,-0.4999999999999998
-3.361333,15.7908325,38.277203,2.49,0.5290384,11,-0.5000000000000004,0.8660254037844384
3.1636667,5.904439,36.870007,5.23,0.49182865,11,-0.5000000000000004,0.8660254037844384
21.769918,10.739833,225.98428,25.33,4.7337685,8,-0.8660254037844384,-0.5000000000000004
5.1782503,18.532133,107.898,0.41,0.1610981,11,-0.5000000000000004,0.8660254037844384
7.3678336,9.693296,274.13748,8.71,1.0498488,10,-0.8660254037844386,0.5000000000000001
8.497001,20.696087,146.48656,11.92,1.5086733,5,0.49999999999999994,-0.8660254037844387
5.5740833,10.97262,177.40442,20.79,2.3580897,5,0.49999999999999994,-0.8660254037844387
21.361582,10.144082,281.88864,30.36,5.6197057,7,-0.4999999999999997,-0.8660254037844388
11.813666,11.183201,216.43689,15.71,2.4602437,6,1.2246467991473532e-16,-1.0
18.801168,10.829958,181.21025,18.13,3.2930038,8,-0.8660254037844384,-0.5000000000000004
4.8449163,37.84283,138.12764,0.53,0.21727872,12,-2.4492935982947064e-16,1.0
16.57825,8.4963045,231.88634,22.68,3.6320677,7,-0.4999999999999997,-0.8660254037844388
16.867834,6.849467,162.58195,18.81,3.141934,7,-0.4999999999999997,-0.8660254037844388
12.517833,14.973576,179.22769,9.57,1.669627,6,1.2246467991473532e-16,-1.0
3.1407497,9.387651,47.407757,2.76,0.3909349,12,-2.4492935982947064e-16,1.0
11.280334,13.979871,181.32741,19.92,2.749517,5,0.49999999999999994,-0.8660254037844387
11.061582,13.556282,169.543,6.15,1.159043,6,1.2246467991473532e-16,-1.0
4.699084,9.686609,146.88863,3.36,0.33685666,12,-2.4492935982947064e-16,1.0
2.8261662,8.404285,1.3803041,3.94,0.41004917,12,-2.4492935982947064e-16,1.0
12.194916,8.669949,161.28812,11.12,1.9488515,5,0.49999999999999994,-0.8660254037844387
2.8865833,5.95906,322.91235,8.24,0.82550824,2,0.8660254037844386,0.5000000000000001
9.745084,20.721119,111.65869,15.09,2.197843,4,0.8660254037844387,-0.4999999999999998
9.038835,20.275383,155.83235,4.96,0.69316435,10,-0.8660254037844386,0.5000000000000001
2.1471667,19.134262,76.429535,3.69,0.41555995,2,0.8660254037844386,0.5000000000000001
5.10325,11.503113,297.99036,18.12,2.0470233,4,0.8660254037844387,-0.4999999999999998
17.213667,9.531505,323.4268,15.01,2.560731,9,-1.0,-1.8369701987210297e-16
3.4825833,10.739832,286.43774,7.39,0.7703284,1,0.49999999999999994,0.8660254037844387
4.30325,22.206486,163.48946,5.28,0.5801136,3,1.0,6.123233995736766e-17
3.744917,28.079998,170.61049,3.32,0.4132396,1,0.49999999999999994,0.8660254037844387
12.528249,12.43434,182.64537,25.27,3.6678767,5,0.49999999999999994,-0.8660254037844387
1.5284165,41.022625,287.79407,3.61,0.71932745,1,0.49999999999999994,0.8660254037844387
8.611583,13.551501,229.86101,18.73,2.616927,4,0.8660254037844387,-0.4999999999999998
5.41575,3.563818,3.5486157,1.43,0.26468125,1,0.49999999999999994,0.8660254037844387
17.957415,7.10031,206.30397,19.47,3.201298,9,-1.0,-1.8369701987210297e-16
5.205333,14.84318,4.1694255,13.85,1.9193816,2,0.8660254037844386,0.5000000000000001
5.269916,10.538843,85.14896,1.22,0.22655663,1,0.49999999999999994,0.8660254037844387
20.519917,10.195057,187.10239,26.37,4.745588,8,-0.8660254037844384,-0.5000000000000004
5.9219995,6.28713,96.82106,4.29,0.560749,2,0.8660254037844386,0.5000000000000001
14.730334,12.620554,202.87143,16.94,2.729424,8,-0.8660254037844384,-0.5000000000000004
2.02425,11.440979,69.211716,4.35,0.3514875,12,-2.4492935982947064e-16,1.0
1.8886667,16.79314,136.18634,3.92,0.3671903,12,-2.4492935982947064e-16,1.0
7.476167,35.25979,139.59613,1.77,0.23612022,12,-2.4492935982947064e-16,1.0
9.553416,12.979984,106.69931,22.5,2.954214,5,0.49999999999999994,-0.8660254037844387
3.2386668,17.193533,111.386856,10.46,1.3399589,3,1.0,6.123233995736766e-17
11.653251,14.154915,187.12488,15.76,2.3712506,5,0.49999999999999994,-0.8660254037844387
24.23883,12.261157,299.3652,26.4,5.331529,7,-0.4999999999999997,-0.8660254037844388
13.678249,10.587917,296.56497,30.02,4.476078,6,1.2246467991473532e-16,-1.0
6.936583,14.561099,246.35925,10.81,1.3617052,3,1.0,6.123233995736766e-17
19.8095,9.904906,203.58705,28.53,5.140042,6,1.2246467991473532e-16,-1.0
11.01575,24.248613,152.40282,17.1,2.169144,5,0.49999999999999994,-0.8660254037844387
5.0240836,15.188415,186.44667,5.47,0.77410996,3,1.0,6.123233995736766e-17
19.717833,9.0645685,234.72752,23.22,4.0469403,8,-0.8660254037844384,-0.5000000000000004
16.14908,14.404499,171.24063,21.97,3.7078555,6,1.2246467991473532e-16,-1.0
9.857417,17.595861,161.28592,3.39,0.57604796,11,-0.5000000000000004,0.8660254037844384
6.855333,7.208994,96.115715,12.65,1.5962427,3,1.0,6.123233995736766e-17
-2.1445,8.209263,143.37592,11.05,1.1051003,2,0.8660254037844386,0.5000000000000001
8.069916,7.9036193,140.33223,2.45,0.3436143,12,-2.4492935982947064e-16,1.0
13.511584,13.905509,197.78839,25.43,3.9399774,6,1.2246467991473532e-16,-1.0
18.5095,8.209263,228.36662,22.09,3.706706,8,-0.8660254037844384,-0.5000000000000004
9.244917,11.457958,74.19738,6.73,0.9114706,11,-0.5000000000000004,0.8660254037844384
17.867834,9.107359,309.4724,24.98,4.12546,8,-0.8660254037844384,-0.5000000000000004
4.71575,14.007655,11.716265,8.1,1.3478209,11,-0.5000000000000004,0.8660254037844384
13.336583,13.849476,351.77817,15.01,2.3107781,10,-0.8660254037844386,0.5000000000000001
17.440748,10.703569,322.9434,19.86,3.232984,9,-1.0,-1.8369701987210297e-16
19.778248,13.237039,187.10344,23.08,4.1906643,8,-0.8660254037844384,-0.5000000000000004
12.786582,9.531505,160.86876,7.86,1.4305735,6,1.2246467991473532e-16,-1.0
14.215748,13.339445,163.55513,16.96,2.8317876,6,1.2246467991473532e-16,-1.0
5.061583,11.019764,36.199883,10.49,1.3428466,3,1.0,6.123233995736766e-17
20.095083,13.661038,233.38304,17.14,3.0032666,9,-1.0,-1.8369701987210297e-16
7.626167,9.290511,24.68581,17.16,2.46743,3,1.0,6.123233995736766e-17
11.313664,31.565245,148.19601,4.32,0.63250023,10,-0.8660254037844386,0.5000000000000001
12.84925,13.797912,96.63413,7.52,1.1085745,9,-1.0,-1.8369701987210297e-16
7.2845,15.349684,81.61183,2.19,0.30136022,1,0.49999999999999994,0.8660254037844387
4.215917,26.987997,271.41434,17.63,1.841164,4,0.8660254037844387,-0.4999999999999998
5.661583,10.97262,120.000275,9.27,1.064406,3,1.0,6.123233995736766e-17
4.5303335,10.296251,17.005003,16.16,2.0887926,4,0.8660254037844387,-0.4999999999999998
8.763665,12.783802,180.12267,8.6,1.113447,4,0.8660254037844387,-0.4999999999999998
1.2886666,11.503113,80.43997,1.39,0.22704436,1,0.49999999999999994,0.8660254037844387
-2.3925834,8.0899935,46.439236,5.94,0.45681554,1,0.49999999999999994,0.8660254037844387
10.422,33.11413,147.91159,0.92,0.26963216,10,-0.8660254037844386,0.5000000000000001
16.326334,11.542478,180.86806,20.97,3.243071,8,-0.8660254037844384,-0.5000000000000004
7.5261655,7.729527,356.51813,5.27,0.6617572,11,-0.5000000000000004,0.8660254037844384
13.934501,8.913181,178.68813,26.52,4.1629252,5,0.49999999999999994,-0.8660254037844387
2.29925,10.703569,112.328896,6.83,0.6928047,2,0.8660254037844386,0.5000000000000001
21.224083,14.458382,247.09079,29.35,5.6972775,7,-0.4999999999999997,-0.8660254037844388
10.538833,24.18707,274.95572,23.53,2.987339,5,0.49999999999999994,-0.8660254037844387
16.5095,10.495713,172.79643,20.56,3.4907668,6,1.2246467991473532e-16,-1.0
14.595082,13.039754,278.12985,26.08,3.7008364,5,0.49999999999999994,-0.8660254037844387
-1.1300833,14.565548,63.019848,7.17,1.0536784,1,0.49999999999999994,0.8660254037844387
4.4595,12.413476,200.88579,6.01,0.6450296,2,0.8660254037844386,0.5000000000000001
8.517835,10.308831,303.62082,22.54,2.9289749,4,0.8660254037844387,-0.4999999999999998
3.8053331,15.617529,129.91582,3.47,0.42960042,12,-2.4492935982947064e-16,1.0
19.594913,15.893093,171.59358,24.44,4.384818,7,-0.4999999999999997,-0.8660254037844388
-0.9861667,32.09052,92.58658,1.35,0.79042363,11,-0.5000000000000004,0.8660254037844384
15.130333,12.031756,222.13316,24.7,3.9580123,7,-0.4999999999999997,-0.8660254037844388
5.093,16.434305,154.85121,5.5,0.5934033,1,0.49999999999999994,0.8660254037844387
2.6907501,9.659814,343.50177,11.31,1.0417496,2,0.8660254037844386,0.5000000000000001
6.3386664,18.861387,95.164406,2.21,0.4023364,1,0.49999999999999994,0.8660254037844387
9.3220005,18.844202,244.62369,21.21,2.9424896,5,0.49999999999999994,-0.8660254037844387
17.001333,15.84409,139.48468,24.56,4.432046,7,-0.4999999999999997,-0.8660254037844388
10.057416,8.427383,312.2169,10.15,1.2972325,10,-0.8660254037844386,0.5000000000000001
6.288832,17.076298,309.76108,16.05,1.82204,3,1.0,6.123233995736766e-17
2.82825,25.630886,137.98323,1.77,0.26563707,2,0.8660254037844386,0.5000000000000001
12.396999,12.783802,188.27277,28.03,4.0912476,5,0.49999999999999994,-0.8660254037844387
4.35325,10.464797,82.65158,7.56,0.9180998,3,1.0,6.123233995736766e-17
1.4095,9.178235,37.95229,3.57,0.4849373,12,-2.4492935982947064e-16,1.0
2.6136668,11.298495,210.7739,6.14,0.70644826,2,0.8660254037844386,0.5000000000000001
14.294917,9.659814,185.691,19.83,3.2100961,5,0.49999999999999994,-0.8660254037844387
11.136584,7.4128532,348.0239,12.66,1.7455003,10,-0.8660254037844386,0.5000000000000001
4.2886662,8.209263,357.47394,3.7,0.40140986,1,0.49999999999999994,0.8660254037844387
16.820082,13.910169,298.63672,28.09,4.41523,7,-0.4999999999999997,-0.8660254037844388
3.2325838,13.849477,23.649015,6.56,0.9559124,1,0.49999999999999994,0.8660254037844387
7.2428336,9.726665,199.84473,10.17,1.285497,3,1.0,6.123233995736766e-17
9.434501,11.709688,232.71983,19.02,2.5488498,4,0.8660254037844387,-0.4999999999999998
4.0575833,35.413826,284.63663,7.47,1.1226577,2,0.8660254037844386,0.5000000000000001
10.542999,7.9036193,181.04161,11.13,1.4034133,10,-0.8660254037844386,0.5000000000000001
20.461584,10.086427,193.09631,22.48,4.114398,8,-0.8660254037844384,-0.5000000000000004
7.530333,10.182337,354.1176,10.07,1.4850036,3,1.0,6.123233995736766e-17
14.482415,15.530151,193.47684,17.74,2.6613529,6,1.2246467991473532e-16,-1.0
15.511582,14.685176,168.69011,25.75,4.0014567,6,1.2246467991473532e-16,-1.0
13.932415,21.915693,188.97998,5.03,0.95707023,9,-1.0,-1.8369701987210297e-16
6.6886673,14.372974,58.452377,2.37,0.5116971,2,0.8660254037844386,0.5000000000000001
0.17408328,13.684735,30.23807,6.78,0.7397196,1,0.49999999999999994,0.8660254037844387
16.717999,13.722565,99.182556,8.41,1.8908024,7,-0.4999999999999997,-0.8660254037844388
4.3907504,8.913181,318.17065,13.55,1.6477745,3,1.0,6.123233995736766e-17
28.042837,7.42159,173.92766,25.29,5.363233,7,-0.4999999999999997,-0.8660254037844388
24.421999,6.379216,267.3975,27.46,5.468781,7,-0.4999999999999997,-0.8660254037844388
24.803251,6.792466,319.76376,25.17,5.059793,8,-0.8660254037844384,-0.5000000000000004
23.211584,10.587918,186.45592,28.77,5.826928,7,-0.4999999999999997,-0.8660254037844388
6.169918,11.885453,36.453995,3.85,0.5682214,2,0.8660254037844386,0.5000000000000001
5.91575,10.587917,164.38678,16.79,1.8269509,4,0.8660254037844387,-0.4999999999999998
-1.9570001,13.556282,135.08296,12.16,1.4576916,2,0.8660254037844386,0.5000000000000001
-0.9486666,19.9954,87.34346,2.41,0.5425079,2,0.8660254037844386,0.5000000000000001
2.1657503,16.199999,35.15847,4.95,0.7694942,12,-2.4492935982947064e-16,1.0
3.1261666,24.192429,200.65771,3.58,0.7035493,11,-0.5000000000000004,0.8660254037844384
13.296998,13.32,160.6234,5.21,0.996783,6,1.2246467991473532e-16,-1.0
24.847,14.917212,356.51367,24.68,5.7991056,8,-0.8660254037844384,-0.5000000000000004
1.0742501,20.833395,84.8057,2.03,0.2593195,1,0.49999999999999994,0.8660254037844387
19.730333,7.5942073,169.88205,20.71,3.8125746,8,-0.8660254037844384,-0.5000000000000004
4.7034163,16.09969,304.0128,4.35,0.39767244,12,-2.4492935982947064e-16,1.0
17.330334,8.714677,187.16106,20.86,3.503439,7,-0.4999999999999997,-0.8660254037844388
3.1136668,21.749481,112.02396,2.89,0.31467488,12,-2.4492935982947064e-16,1.0
12.184667,12.964998,49.258984,11.73,1.6382278,9,-1.0,-1.8369701987210297e-16
8.00325,28.829233,153.39134,9.48,1.4766893,4,0.8660254037844387,-0.4999999999999998
6.1949162,19.164717,195.03484,2.96,0.4492633,11,-0.5000000000000004,0.8660254037844384
4.1053333,5.495161,351.87003,4.96,0.48546925,12,-2.4492935982947064e-16,1.0
15.947001,12.594856,233.4131,22.59,3.678704,7,-0.4999999999999997,-0.8660254037844388
13.988666,10.137692,151.86569,14.57,2.130663,9,-1.0,-1.8369701987210297e-16
13.728248,10.440001,182.53671,14.18,2.197578,7,-0.4999999999999997,-0.8660254037844388
4.0449166,17.595861,67.32345,2.45,0.42844146,12,-2.4492935982947064e-16,1.0
10.319915,16.323528,209.83661,15.34,2.277513,5,0.49999999999999994,-0.8660254037844387
5.1719995,12.768586,61.434246,1.63,0.2922246,11,-0.5000000000000004,0.8660254037844384
16.863832,27.534704,277.55142,20.14,3.1723838,8,-0.8660254037844384,-0.5000000000000004
9.2095,25.671307,156.27635,2.42,0.35469678,11,-0.5000000000000004,0.8660254037844384
5.936584,24.458813,38.252872,18.88,2.721126,3,1.0,6.123233995736766e-17
2.572,5.154415,337.33817,11.01,1.137954,3,1.0,6.123233995736766e-17
12.834667,9.885262,284.39362,13.07,1.9146278,9,-1.0,-1.8369701987210297e-16
3.6303337,23.166216,200.26772,3.05,0.3619188,1,0.49999999999999994,0.8660254037844387
6.2657504,21.485697,86.32975,2.37,0.4276849,2,0.8660254037844386,0.5000000000000001
7.501167,10.00256,139.94768,10.92,1.3496552,3,1.0,6.123233995736766e-17
12.611584,15.745627,193.67647,18.81,2.635882,6,1.2246467991473532e-16,-1.0
5.936584,10.883676,45.415104,5.43,0.7698727,3,1.0,6.123233995736766e-17
18.567835,10.805998,222.02193,26.02,4.5111976,8,-0.8660254037844384,-0.5000000000000004
4.2845,6.6087217,15.814146,8.25,0.83982855,11,-0.5000000000000004,0.8660254037844384
6.3407497,9.9571085,175.91446,8.46,1.1203903,4,0.8660254037844387,-0.4999999999999998
2.2636669,10.853866,72.38173,5.93,0.6409622,11,-0.5000000000000004,0.8660254037844384
15.29075,8.089993,249.44386,18.3,2.8147159,9,-1.0,-1.8369701987210297e-16
9.734666,12.4811535,299.85535,8.8,1.006779,10,-0.8660254037844386,0.5000000000000001
4.8261666,14.578888,83.529335,1.65,0.23600623,12,-2.4492935982947064e-16,1.0
10.034499,12.43434,178.07738,16.32,2.1276097,5,0.49999999999999994,-0.8660254037844387
2.574083,22.86496,136.63654,1.18,0.23640491,1,0.49999999999999994,0.8660254037844387
10.286584,5.04,323.64682,10.0,1.2586315,10,-0.8660254037844386,0.5000000000000001
12.709499,12.496719,172.73077,6.2,1.0134468,6,1.2246467991473532e-16,-1.0
7.188667,24.087738,159.61903,2.36,0.3038897,1,0.49999999999999994,0.8660254037844387
15.128251,16.954432,202.38016,11.02,2.0425935,9,-1.0,-1.8369701987210297e-16
2.0742502,11.609651,4.289063,10.98,1.0640073,2,0.8660254037844386,0.5000000000000001
8.832417,10.883676,343.08575,19.97,2.6472163,4,0.8660254037844387,-0.4999999999999998
9.0095005,6.297428,83.08171,4.67,0.65923566,11,-0.5000000000000004,0.8660254037844384
3.7678335,35.603615,152.28256,1.44,0.24907823,2,0.8660254037844386,0.5000000000000001
3.8740828,5.815978,38.6598,6.65,0.6456427,1,0.49999999999999994,0.8660254037844387
13.390916,23.587555,277.69818,28.11,3.8403304,5,0.49999999999999994,-0.8660254037844387
19.44075,8.28,261.82733,29.12,5.022994,7,-0.4999999999999997,-0.8660254037844388
8.307417,32.396,150.50467,2.18,0.42618915,10,-0.8660254037844386,0.5000000000000001
15.369915,9.746631,162.10945,17.47,2.5661006,9,-1.0,-1.8369701987210297e-16
0.48866665,11.435313,70.55966,3.52,0.44507006,2,0.8660254037844386,0.5000000000000001
15.074082,12.522619,174.02853,22.12,3.634738,6,1.2246467991473532e-16,-1.0
10.913666,19.586119,126.17034,5.74,0.7589894,11,-0.5000000000000004,0.8660254037844384
10.607415,6.489992,316.27295,8.46,1.0999056,10,-0.8660254037844386,0.5000000000000001
3.4928331,8.4963045,338.65414,9.64,0.9605851,2,0.8660254037844386,0.5000000000000001
16.015917,16.575644,119.83663,23.42,3.665388,7,-0.4999999999999997,-0.8660254037844388
-0.35716665,17.713316,49.35551,3.68,0.8758655,1,0.49999999999999994,0.8660254037844387
14.774083,11.525623,164.50858,14.51,2.4051182,7,-0.4999999999999997,-0.8660254037844388
-0.19674999,11.298495,29.907585,5.35,0.5545453,12,-2.4492935982947064e-16,1.0
0.042833302,6.379216,67.4845,6.96,0.6274759,1,0.49999999999999994,0.8660254037844387
17.807419,8.557102,327.81107,23.86,4.1042285,8,-0.8660254037844384,-0.5000000000000004
9.659666,25.49908,277.42102,4.51,1.1079366,10,-0.8660254037844386,0.5000000000000001
16.186583,13.684735,168.60553,11.95,2.148087,8,-0.8660254037844384,-0.5000000000000004
3.847,11.874544,156.82565,3.95,0.40713662,1,0.49999999999999994,0.8660254037844387
7.2219987,5.634891,63.435043,7.78,0.8762026,10,-0.8660254037844386,0.5000000000000001
3.0532496,10.685391,333.43497,13.68,1.4282283,3,1.0,6.123233995736766e-17
-4.5821667,23.424908,41.309723,5.26,0.8912265,12,-2.4492935982947064e-16,1.0
6.6469994,8.825508,340.6365,8.04,0.84209883,11,-0.5000000000000004,0.8660254037844384
17.665749,8.669949,198.27931,20.5,3.3953676,8,-0.8660254037844384,-0.5000000000000004
14.574082,15.379206,157.27902,9.7,1.3618487,9,-1.0,-1.8369701987210297e-16
2.5719998,9.422101,198.18188,5.44,0.48924115,1,0.49999999999999994,0.8660254037844387
19.178417,14.003029,279.17035,26.83,4.452829,7,-0.4999999999999997,-0.8660254037844388
15.180333,10.009036,351.9086,25.06,4.27017,4,0.8660254037844387,-0.4999999999999998
13.688664,12.620554,162.00685,22.13,3.1910863,5,0.49999999999999994,-0.8660254037844387
14.424083,18.448023,161.732,4.83,0.85770065,9,-1.0,-1.8369701987210297e-16
-0.013416638,11.928989,350.06256,7.9,0.8236881,2,0.8660254037844386,0.5000000000000001
8.809667,17.555305,108.117615,19.59,2.4712627,4,0.8660254037844387,-0.4999999999999998
19.847,9.511088,204.97154,27.21,4.97934,8,-0.8660254037844384,-0.5000000000000004
2.8928335,32.569557,147.90268,2.15,0.45298502,3,1.0,6.123233995736766e-17
14.559499,7.5685663,177.49068,13.89,2.2915108,6,1.2246467991473532e-16,-1.0
4.807417,28.266306,141.81003,1.08,0.17630969,12,-2.4492935982947064e-16,1.0
6.299083,14.512064,16.548063,0.59,0.2041359,11,-0.5000000000000004,0.8660254037844384
2.9157503,7.8625183,72.11453,7.18,0.7840256,2,0.8660254037844386,0.5000000000000001
10.924083,29.07989,158.62746,2.75,0.45902988,11,-0.5000000000000004,0.8660254037844384
19.697,10.163227,212.21089,29.45,5.346249,6,1.2246467991473532e-16,-1.0
3.8220003,15.941944,171.0093,8.92,0.93349,3,1.0,6.123233995736766e-17
8.299251,24.162947,40.26939,19.38,3.2637122,3,1.0,6.123233995736766e-17
3.14925,16.676977,80.53774,0.41,0.12157193,12,-2.4492935982947064e-16,1.0
3.45325,10.30883,88.63605,4.85,0.5037197,11,-0.5000000000000004,0.8660254037844384
-1.6154996,10.233123,48.851387,5.12,0.5197043,12,-2.4492935982947064e-16,1.0
19.792833,12.261157,196.82515,21.01,4.080507,8,-0.8660254037844384,-0.5000000000000004
16.197,10.30883,192.99461,22.31,3.5747933,7,-0.4999999999999997,-0.8660254037844388
13.39075,10.30883,193.67128,21.59,3.2340653,6,1.2246467991473532e-16,-1.0
2.4511664,12.768586,75.65773,2.62,0.44791454,12,-2.4492935982947064e-16,1.0
15.276165,7.491114,185.19434,15.13,2.3720832,9,-1.0,-1.8369701987210297e-16
5.876167,9.9571085,144.21092,4.04,0.45692077,1,0.49999999999999994,0.8660254037844387
11.622001,11.212135,119.069214,9.43,1.3404708,10,-0.8660254037844386,0.5000000000000001
11.213665,10.538843,246.09232,17.55,2.5535924,5,0.49999999999999994,-0.8660254037844387
